,DB1_TEM1.D_TEM_1_Main_Incomer_8420#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVA#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVB#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_B_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_B_Supply#Real Energy Into the Load#kWh,Timestamp
33512,12514795.0,130573.079,99989.453,5528711.855,3192897.08,12051201.61,6572740.873,2021-12-14 23:45:00
33513,12514947.0,130573.079,99989.453,5528737.253,3192914.896,12051248.9,6572785.134,2021-12-15 00:00:00
33514,12515098.0,130573.079,99989.453,5528761.679,3192933.405,12051301.07,6572830.567,2021-12-15 00:15:00
33515,12515249.0,130573.079,99989.453,5528786.204,3192952.146,12051346.99,6572876.951,2021-12-15 00:30:00
33516,12515399.0,130573.079,99989.453,5528813.335,3192972.54,12051392.45,6572922.7,2021-12-15 00:45:00
33517,12515546.0,130573.079,99989.453,5528837.701,3192989.756,12051439.27,6572972.408,2021-12-15 01:00:00
33518,12515694.0,130573.079,99989.453,5528861.027,3193008.643,12051486.04,6573017.672,2021-12-15 01:15:00
33519,12515843.0,130573.079,99989.453,5528884.48,3193026.945,12051530.91,6573063.376,2021-12-15 01:30:00
33520,12515991.0,130573.079,99989.453,5528907.176,3193047.779,12051584.35,6573113.43,2021-12-15 01:45:00
33521,12516140.0,130573.079,99989.453,5528932.12,3193066.468,12051629.63,6573156.814,2021-12-15 02:00:00
33522,12516288.0,130573.079,99989.453,5528958.07,3193084.998,12051675.98,6573202.764,2021-12-15 02:15:00
33523,12516439.0,130573.079,99989.453,5528982.908,3193103.268,12051721.1,6573248.295,2021-12-15 02:30:00
33524,12516588.0,130573.079,99989.453,5529006.014,3193120.783,12051768.28,6573293.28,2021-12-15 02:45:00
33525,12516738.0,130573.079,99989.453,5529030.336,3193139.52,12051814.14,6573340.376,2021-12-15 03:00:00
33526,12516889.0,130573.079,99989.453,5529055.286,3193157.887,12051863.0,6573392.713,2021-12-15 03:15:00
33527,12517037.0,130573.079,99989.453,5529079.587,3193175.777,12051908.76,6573438.874,2021-12-15 03:30:00
33528,12517188.0,130573.079,99989.453,5529104.694,3193196.762,12051962.08,6573485.093,2021-12-15 03:45:00
33529,12517338.0,130573.079,99989.453,5529131.464,3193214.978,12052008.0,6573530.703,2021-12-15 04:00:00
33530,12517488.0,130573.079,99989.453,5529155.964,3193232.351,12052053.18,6573575.824,2021-12-15 04:15:00
33531,12517638.0,130573.079,99989.453,5529179.253,3193251.635,12052098.14,6573622.345,2021-12-15 04:30:00
33532,12517787.0,130573.079,99989.453,5529202.359,3193270.128,12052144.69,6573667.119,2021-12-15 04:45:00
33533,12517934.0,130573.079,99989.453,5529225.825,3193287.988,12052196.49,6573712.202,2021-12-15 05:00:00
33534,12518080.0,130573.079,99989.453,5529247.99,3193306.809,12052243.56,6573763.675,2021-12-15 05:15:00
33535,12518231.0,130573.079,99989.453,5529276.351,3193324.59,12052290.21,6573807.138,2021-12-15 05:30:00
33536,12518382.0,130573.079,99989.453,5529300.815,3193345.771,12052336.88,6573852.275,2021-12-15 05:45:00
33537,12518532.0,130573.079,99989.453,5529325.501,3193364.012,12052383.12,6573898.424,2021-12-15 06:00:00
33538,12518683.0,130573.079,99989.453,5529350.529,3193382.369,12052428.71,6573950.379,2021-12-15 06:15:00
33539,12518836.0,130573.079,99989.453,5529375.744,3193401.241,12052478.99,6573996.254,2021-12-15 06:30:00
33540,12518986.0,130573.079,99989.453,5529401.008,3193419.423,12052525.54,6574042.144,2021-12-15 06:45:00
33541,12519135.0,130573.079,99989.453,5529428.302,3193438.337,12052570.36,6574088.088,2021-12-15 07:00:00
33542,12519286.0,130573.079,99989.453,5529453.14,3193456.756,12052616.82,6574133.247,2021-12-15 07:15:00
33543,12519437.0,130573.079,99989.453,5529477.369,3193478.071,12052662.27,6574184.597,2021-12-15 07:30:00
33544,12519588.0,130573.079,99989.453,5529502.042,3193496.717,12052714.81,6574231.203,2021-12-15 07:45:00
33545,12519741.0,130573.079,99989.453,5529531.486,3193515.528,12052760.86,6574277.586,2021-12-15 08:00:00
33546,12519894.0,130573.079,99989.453,5529557.894,3193533.996,12052808.02,6574324.219,2021-12-15 08:15:00
33547,12520046.0,130573.079,99989.453,5529583.625,3193553.0,12052852.71,6574369.867,2021-12-15 08:30:00
33548,12520199.0,130573.079,99989.453,5529610.743,3193574.139,12052898.36,6574415.811,2021-12-15 08:45:00
33549,12520353.0,130573.079,99989.453,5529636.979,3193592.755,12052950.45,6574462.057,2021-12-15 09:00:00
33550,12520506.0,130573.079,99989.453,5529663.671,3193611.766,12052996.16,6574512.132,2021-12-15 09:15:00
33551,12520660.0,130573.079,99989.453,5529690.553,3193630.747,12053042.21,6574557.415,2021-12-15 09:30:00
33552,12520812.0,130573.079,99989.453,5529719.338,3193652.359,12053087.27,6574601.235,2021-12-15 09:45:00
33553,12520966.0,130573.079,99989.453,5529745.673,3193670.892,12053140.09,6574646.641,2021-12-15 10:00:00
33554,12521117.0,130573.079,99989.453,5529769.352,3193689.798,12053187.37,6574698.406,2021-12-15 10:15:00
33555,12521273.0,130573.079,99989.453,5529801.15,3193709.059,12053234.58,6574744.964,2021-12-15 10:30:00
33556,12521426.0,130573.079,99989.453,5529828.423,3193730.519,12053280.86,6574790.92,2021-12-15 10:45:00
33557,12521582.0,130573.079,99989.453,5529855.823,3193749.412,12053326.95,6574836.298,2021-12-15 11:00:00
33558,12521738.0,130573.079,99989.453,5529885.04,3193769.049,12053372.65,6574887.995,2021-12-15 11:15:00
33559,12521892.0,130573.079,99989.453,5529912.756,3193788.686,12053424.65,6574932.475,2021-12-15 11:30:00
33560,12522048.0,130573.079,99989.453,5529939.237,3193807.964,12053470.48,6574977.351,2021-12-15 11:45:00
33561,12522206.0,130573.079,99989.453,5529967.389,3193830.773,12053516.41,6575023.39,2021-12-15 12:00:00
33562,12522365.0,130573.079,99989.453,5529999.989,3193850.912,12053562.39,6575071.011,2021-12-15 12:15:00
33563,12522522.0,130573.079,99989.453,5530026.463,3193870.332,12053607.94,6575122.999,2021-12-15 12:30:00
33564,12522681.0,130573.079,99989.453,5530055.173,3193889.881,12053660.75,6575168.605,2021-12-15 12:45:00
33565,12522835.0,130573.079,99989.453,5530084.633,3193908.703,12053707.81,6575215.582,2021-12-15 13:00:00
33566,12522995.0,130573.079,99989.453,5530113.22,3193929.741,12053753.88,6575260.687,2021-12-15 13:15:00
33567,12523154.0,130573.079,99989.453,5530140.414,3193951.27,12053799.6,6575305.398,2021-12-15 13:30:00
33568,12523316.0,130573.079,99989.453,5530168.706,3193977.411,12053846.81,6575358.087,2021-12-15 13:45:00
33569,12523479.0,130573.079,99989.453,5530198.509,3193999.784,12053893.06,6575403.682,2021-12-15 14:00:00
33570,12523639.0,130573.079,99989.453,5530226.832,3194023.074,12053945.4,6575447.545,2021-12-15 14:15:00
33571,12523802.0,130573.079,99989.453,5530257.097,3194047.565,12053991.65,6575493.468,2021-12-15 14:30:00
33572,12523962.0,130573.079,99989.453,5530289.418,3194069.441,12054037.27,6575539.604,2021-12-15 14:45:00
33573,12524118.0,130573.079,99989.453,5530317.049,3194092.696,12054084.53,6575592.562,2021-12-15 15:00:00
33574,12524273.0,130573.079,99989.453,5530343.282,3194113.283,12054130.61,6575637.293,2021-12-15 15:15:00
33575,12524428.0,130573.079,99989.453,5530370.001,3194133.257,12054182.92,6575682.806,2021-12-15 15:30:00
33576,12524584.0,130573.079,99989.453,5530400.167,3194153.056,12054229.21,6575728.47,2021-12-15 15:45:00
33577,12524739.0,130573.079,99989.453,5530427.581,3194174.201,12054275.72,6575774.861,2021-12-15 16:00:00
33578,12524896.0,130573.079,99989.453,5530455.829,3194194.836,12054323.23,6575827.039,2021-12-15 16:15:00
33579,12525051.0,130573.079,99989.453,5530483.072,3194214.892,12054369.38,6575872.485,2021-12-15 16:30:00
33580,12525206.0,130573.079,99989.453,5530511.161,3194235.485,12054415.54,6575918.01,2021-12-15 16:45:00
33581,12525361.0,130573.079,99989.453,5530537.809,3194258.134,12054460.86,6575963.288,2021-12-15 17:00:00
33582,12525518.0,130573.079,99989.453,5530565.488,3194277.253,12054507.44,6576010.318,2021-12-15 17:15:00
33583,12525672.0,130573.079,99989.453,5530595.939,3194299.243,12054560.65,6576061.999,2021-12-15 17:30:00
33584,12525825.0,130573.079,99989.453,5530622.804,3194319.011,12054607.08,6576108.751,2021-12-15 17:45:00
33585,12525978.0,130573.079,99989.453,5530649.589,3194338.909,12054653.06,6576154.178,2021-12-15 18:00:00
33586,12526130.0,130573.079,99989.453,5530676.377,3194358.805,12054698.33,6576200.885,2021-12-15 18:15:00
33587,12526284.0,130573.079,99989.453,5530702.4,3194378.839,12054744.44,6576245.867,2021-12-15 18:30:00
33588,12526437.0,130573.079,99989.453,5530732.148,3194398.114,12054791.4,6576292.357,2021-12-15 18:45:00
33589,12526589.0,130573.079,99989.453,5530757.725,3194417.371,12054843.67,6576339.625,2021-12-15 19:00:00
33590,12526741.0,130573.079,99989.453,5530782.862,3194439.637,12054889.69,6576385.697,2021-12-15 19:15:00
33591,12526895.0,130573.079,99989.453,5530811.176,3194459.263,12054938.9,6576436.746,2021-12-15 19:30:00
33592,12527046.0,130573.079,99989.453,5530836.882,3194478.71,12054985.39,6576482.542,2021-12-15 19:45:00
33593,12527197.0,130573.079,99989.453,5530863.069,3194497.603,12055031.83,6576528.935,2021-12-15 20:00:00
33594,12527349.0,130573.079,99989.453,5530888.436,3194516.224,12055078.75,6576576.328,2021-12-15 20:15:00
33595,12527498.0,130573.079,99989.453,5530912.845,3194534.415,12055125.08,6576622.679,2021-12-15 20:30:00
33596,12527647.0,130573.079,99989.453,5530936.68,3194552.641,12055169.77,6576669.795,2021-12-15 20:45:00
33597,12527796.0,130573.079,99989.453,5530964.965,3194573.147,12055217.04,6576714.856,2021-12-15 21:00:00
33598,12527944.0,130573.079,99989.453,5530986.948,3194591.426,12055265.07,6576760.96,2021-12-15 21:15:00
33599,12528093.0,130573.079,99989.453,5531012.208,3194609.84,12055317.77,6576807.793,2021-12-15 21:30:00
33600,12528239.0,130573.079,99989.453,5531035.628,3194627.166,12055361.98,6576854.055,2021-12-15 21:45:00
33601,12528387.0,130573.079,99989.453,5531059.573,3194644.915,12055408.63,6576904.744,2021-12-15 22:00:00
33602,12528532.0,130573.079,99989.453,5531082.157,3194664.725,12055455.22,6576951.351,2021-12-15 22:15:00
33603,12528679.0,130573.079,99989.453,5531108.807,3194682.289,12055501.14,6576996.169,2021-12-15 22:30:00
33604,12528827.0,130573.079,99989.453,5531131.24,3194700.226,12055548.15,6577040.935,2021-12-15 22:45:00
33605,12528975.0,130573.079,99989.453,5531156.065,3194718.118,12055601.41,6577087.06,2021-12-15 23:00:00
33606,12529119.0,130573.079,99989.453,5531177.623,3194738.088,12055647.01,6577133.989,2021-12-15 23:15:00
33607,12529267.0,130573.079,99989.453,5531201.431,3194755.806,12055693.62,6577185.612,2021-12-15 23:30:00
33608,12529414.0,130573.079,99989.453,5531226.597,3194773.437,12055740.1,6577230.727,2021-12-15 23:45:00
33609,12529561.0,130573.079,99989.453,5531249.172,3194791.123,12055786.46,6577277.067,2021-12-16 00:00:00
33610,12529708.0,130573.079,99989.453,5531272.937,3194809.412,12055833.27,6577322.966,2021-12-16 00:15:00
33611,12529853.0,130573.079,99989.453,5531296.075,3194827.461,12055879.31,6577368.652,2021-12-16 00:30:00
33612,12529997.0,130573.079,99989.453,5531317.674,3194847.653,12055925.5,6577414.493,2021-12-16 00:45:00
33613,12530143.0,130573.079,99989.453,5531340.784,3194865.442,12055978.84,6577460.515,2021-12-16 01:00:00
33614,12530288.0,130573.079,99989.453,5531366.454,3194883.15,12056025.02,6577506.885,2021-12-16 01:15:00
33615,12530434.0,130573.079,99989.453,5531389.378,3194900.421,12056069.75,6577558.775,2021-12-16 01:30:00
33616,12530579.0,130573.079,99989.453,5531411.101,3194918.444,12056115.89,6577605.399,2021-12-16 01:45:00
33617,12530726.0,130573.079,99989.453,5531434.702,3194938.138,12056166.82,6577651.709,2021-12-16 02:00:00
33618,12530873.0,130573.079,99989.453,5531457.107,3194955.861,12056212.53,6577696.838,2021-12-16 02:15:00
33619,12531018.0,130573.079,99989.453,5531482.414,3194973.229,12056259.4,6577742.07,2021-12-16 02:30:00
33620,12531163.0,130573.079,99989.453,5531505.563,3194992.974,12056304.92,6577788.393,2021-12-16 02:45:00
33621,12531307.0,130573.079,99989.453,5531527.534,3195011.584,12056351.65,6577833.646,2021-12-16 03:00:00
33622,12531454.0,130573.079,99989.453,5531551.398,3195029.002,12056397.1,6577880.75,2021-12-16 03:15:00
33623,12531601.0,130573.079,99989.453,5531573.882,3195046.588,12056442.65,6577926.295,2021-12-16 03:30:00
33624,12531750.0,130573.079,99989.453,5531596.915,3195064.675,12056490.1,6577976.102,2021-12-16 03:45:00
33625,12531896.0,130573.079,99989.453,5531623.599,3195085.103,12056542.94,6578019.43,2021-12-16 04:00:00
33626,12532044.0,130573.079,99989.453,5531647.2,3195103.52,12056588.75,6578064.408,2021-12-16 04:15:00
33627,12532191.0,130573.079,99989.453,5531669.058,3195120.941,12056633.92,6578116.699,2021-12-16 04:30:00
33628,12532340.0,130573.079,99989.453,5531692.801,3195138.268,12056684.81,6578160.491,2021-12-16 04:45:00
33629,12532485.0,130573.079,99989.453,5531714.374,3195156.51,12056730.42,6578204.851,2021-12-16 05:00:00
33630,12532634.0,130573.079,99989.453,5531738.273,3195176.917,12056775.93,6578250.735,2021-12-16 05:15:00
33631,12532781.0,130573.079,99989.453,5531761.327,3195194.664,12056821.77,6578302.822,2021-12-16 05:30:00
33632,12532930.0,130573.079,99989.453,5531787.098,3195213.312,12056867.2,6578348.88,2021-12-16 05:45:00
33633,12533077.0,130573.079,99989.453,5531810.148,3195230.711,12056920.04,6578395.033,2021-12-16 06:00:00
33634,12533226.0,130573.079,99989.453,5531835.09,3195248.399,12056967.31,6578440.951,2021-12-16 06:15:00
33635,12533375.0,130573.079,99989.453,5531858.46,3195268.341,12057013.64,6578487.693,2021-12-16 06:30:00
33636,12533525.0,130573.079,99989.453,5531884.068,3195286.588,12057060.21,6578534.066,2021-12-16 06:45:00
33637,12533673.0,130573.079,99989.453,5531907.409,3195304.565,12057106.24,6578580.493,2021-12-16 07:00:00
33638,12533823.0,130573.079,99989.453,5531930.727,3195322.803,12057151.72,6578626.359,2021-12-16 07:15:00
33639,12533970.0,130573.079,99989.453,5531956.038,3195341.418,12057198.37,6578671.654,2021-12-16 07:30:00
33640,12534119.0,130573.079,99989.453,5531979.294,3195359.283,12057244.62,6578718.276,2021-12-16 07:45:00
33641,12534268.0,130573.079,99989.453,5532002.065,3195379.839,12057290.78,6578764.749,2021-12-16 08:00:00
33642,12534418.0,130573.079,99989.453,5532031.016,3195398.234,12057337.29,6578810.029,2021-12-16 08:15:00
33643,12534570.0,130573.079,99989.453,5532056.533,3195416.573,12057390.58,6578862.774,2021-12-16 08:30:00
33644,12534721.0,130573.079,99989.453,5532080.569,3195434.896,12057435.99,6578909.051,2021-12-16 08:45:00
33645,12534869.0,130573.079,99989.453,5532103.775,3195452.892,12057481.65,6578955.48,2021-12-16 09:00:00
33646,12535017.0,130573.079,99989.453,5532129.616,3195470.977,12057527.02,6578999.626,2021-12-16 09:15:00
33647,12535165.0,130573.079,99989.453,5532152.848,3195491.4,12057579.66,6579045.007,2021-12-16 09:30:00
33648,12535312.0,130573.079,99989.453,5532175.565,3195508.511,12057625.81,6579091.812,2021-12-16 09:45:00
33649,12535461.0,130573.079,99989.453,5532198.585,3195526.977,12057671.76,6579143.468,2021-12-16 10:00:00
33650,12535607.0,130573.079,99989.453,5532224.044,3195546.351,12057718.91,6579187.297,2021-12-16 10:15:00
33651,12535756.0,130573.079,99989.453,5532247.482,3195564.739,12057763.6,6579232.718,2021-12-16 10:30:00
33652,12535903.0,130573.079,99989.453,5532270.542,3195582.581,12057815.08,6579284.38,2021-12-16 10:45:00
33653,12536051.0,130573.079,99989.453,5532294.557,3195600.967,12057860.54,6579328.168,2021-12-16 11:00:00
33654,12536196.0,130573.079,99989.453,5532317.468,3195618.356,12057905.84,6579375.863,2021-12-16 11:15:00
33655,12536344.0,130573.079,99989.453,5532343.85,3195639.511,12057952.45,6579421.846,2021-12-16 11:30:00
33656,12536492.0,130573.079,99989.453,5532365.927,3195657.256,12057999.34,6579471.811,2021-12-16 11:45:00
33657,12536637.0,130573.079,99989.453,5532389.192,3195674.023,12058050.65,6579515.565,2021-12-16 12:00:00
33658,12536785.0,130573.079,99989.453,5532412.305,3195694.883,12058096.2,6579561.463,2021-12-16 12:15:00
33659,12536931.0,130573.079,99989.453,5532438.215,3195713.132,12058141.99,6579606.277,2021-12-16 12:30:00
33660,12537077.0,130573.079,99989.453,5532460.318,3195730.843,12058186.52,6579653.086,2021-12-16 12:45:00
33661,12537226.0,130573.079,99989.453,5532484.042,3195748.804,12058238.86,6579704.555,2021-12-16 13:00:00
33662,12537372.0,130573.079,99989.453,5532509.526,3195769.319,12058284.88,6579749.89,2021-12-16 13:15:00
33663,12537519.0,130573.079,99989.453,5532533.254,3195787.126,12058330.34,6579796.176,2021-12-16 13:30:00
33664,12537667.0,130573.079,99989.453,5532556.325,3195805.752,12058375.72,6579841.525,2021-12-16 13:45:00
33665,12537811.0,130573.079,99989.453,5532578.314,3195823.346,12058422.63,6579892.064,2021-12-16 14:00:00
33666,12537959.0,130573.079,99989.453,5532602.099,3195841.656,12058474.34,6579936.579,2021-12-16 14:15:00
33667,12538104.0,130573.079,99989.453,5532624.199,3195860.314,12058520.01,6579982.411,2021-12-16 14:30:00
33668,12538251.0,130573.079,99989.453,5532651.304,3195878.281,12058565.51,6580027.922,2021-12-16 14:45:00
33669,12538400.0,130573.079,99989.453,5532675.183,3195898.707,12058610.85,6580080.335,2021-12-16 15:00:00
33670,12538545.0,130573.079,99989.453,5532697.341,3195917.12,12058662.87,6580126.236,2021-12-16 15:15:00
33671,12538694.0,130573.079,99989.453,5532721.765,3195934.687,12058708.24,6580173.022,2021-12-16 15:30:00
33672,12538839.0,130573.079,99989.453,5532743.593,3195953.204,12058752.91,6580218.906,2021-12-16 15:45:00
33673,12538986.0,130573.079,99989.453,5532769.718,3195971.172,12058799.36,6580263.479,2021-12-16 16:00:00
33674,12539133.0,130573.079,99989.453,5532792.625,3195991.449,12058851.01,6580308.653,2021-12-16 16:15:00
33675,12539277.0,130573.079,99989.453,5532815.143,3196008.687,12058897.38,6580360.127,2021-12-16 16:30:00
33676,12539423.0,130573.079,99989.453,5532837.75,3196027.544,12058944.4,6580405.903,2021-12-16 16:45:00
33677,12539570.0,130573.079,99989.453,5532863.62,3196045.551,12058989.83,6580450.673,2021-12-16 17:00:00
33678,12539714.0,130573.079,99989.453,5532885.616,3196063.802,12059035.31,6580496.115,2021-12-16 17:15:00
33679,12539861.0,130573.079,99989.453,5532909.337,3196082.189,12059080.87,6580547.29,2021-12-16 17:30:00
33680,12540005.0,130573.079,99989.453,5532930.593,3196102.399,12059127.19,6580592.53,2021-12-16 17:45:00
33681,12540152.0,130573.079,99989.453,5532954.811,3196120.583,12059178.47,6580636.254,2021-12-16 18:00:00
33682,12540295.0,130573.079,99989.453,5532974.997,3196138.223,12059226.15,6580687.75,2021-12-16 18:15:00
33683,12540440.0,130573.079,99989.453,5532998.235,3196156.135,12059270.92,6580734.248,2021-12-16 18:30:00
33684,12540585.0,130573.079,99989.453,5533018.471,3196173.507,12059316.39,6580779.287,2021-12-16 18:45:00
33685,12540732.0,130573.079,99989.453,5533044.34,3196193.384,12059362.49,6580825.898,2021-12-16 19:00:00
33686,12540876.0,130573.079,99989.453,5533065.811,3196211.662,12059415.65,6580871.994,2021-12-16 19:15:00
33687,12541020.0,130573.079,99989.453,5533087.087,3196229.028,12059462.44,6580918.206,2021-12-16 19:30:00
33688,12541165.0,130573.079,99989.453,5533108.655,3196246.835,12059509.25,6580968.75,2021-12-16 19:45:00
33689,12541311.0,130573.079,99989.453,5533128.916,3196264.673,12059555.68,6581014.115,2021-12-16 20:00:00
33690,12541454.0,130573.079,99989.453,5533152.842,3196281.438,12059603.22,6581060.44,2021-12-16 20:15:00
33691,12541599.0,130573.079,99989.453,5533175.273,3196300.717,12059648.91,6581104.687,2021-12-16 20:30:00
33692,12541743.0,130573.079,99989.453,5533194.921,3196318.732,12059694.51,6581156.222,2021-12-16 20:45:00
33693,12541889.0,130573.079,99989.453,5533216.544,3196336.378,12059741.38,6581201.247,2021-12-16 21:00:00
33694,12542034.0,130573.079,99989.453,5533237.811,3196353.622,12059795.08,6581246.54,2021-12-16 21:15:00
33695,12542179.0,130573.079,99989.453,5533262.568,3196372.917,12059841.2,6581292.102,2021-12-16 21:30:00
