Timestamp;JB1_TEM4.J_TEM_4_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Main_Incomer_8420#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_C_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_Ssystem_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5A_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5B_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5C_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM5_GCL_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Hvac_System_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_C#Real Energy Into the Load#kWh
2021/12/14 10:15;48025,43;20280,719;23339718;2340947,135;2364531,531;14785135,54;13315304,02;9343975,861;8532739,786;1629035,659;1637316,851;1138063,924;673018,853;40262,16016;37763,36328;25466,05859;2373606,057;1005997,662;1622794,497;27701128;11178154,13;9966279,364;9302807,151;6080255;6580944,5;5563869;1222839,624;16588,01172;18749,74414;18525,13086;968453,382;773602,257;1015860,704;16249994;435437,426;453181,186;412710,4;5678437,806;5776476,081;5962057,994;3442895;3631625,5;3558475;3769844,75;2915285,25;2977634,5;409414,426;392221,953;385614,334;17656,54297;16106,11523;18673,60938;929945,184;905602,393;684380,808;12071298;5300854,027;4733095,111;5453040,968
2021/12/14 10:30;48025,43;20280,719;23339990;2340966,322;2364549,739;14785270,2;13315424,78;9344063,173;8532814,819;1629055,22;1637338,033;1138074,898;673026,822;40262,16016;37763,36328;25466,05859;2373645,755;1006033,578;1622797,117;27701514;11178298,09;9966423,733;9302904,469;6080341;6581035;5563951;1222852,594;16588,01172;18749,74414;18525,13086;968475,117;773622,164;1015862,864;16250232;435442,361;453187,158;412714,051;5678522,442;5776561,971;5962121,236;3442948,75;3631682;3558529;3769924;2915356,25;2977707,5;409422,267;392229,666;385618,896;17656,54297;16106,11523;18673,60938;929983,016;905604,453;684398,569;12071619;5300964,38;4733216,046;5453124,889
2021/12/14 10:45;48025,43;20280,719;23340262;2340985,604;2364567,852;14785405,5;13315544,49;9344150,702;8532889,83;1629075,162;1637358,152;1138085,828;673034,784;40262,16016;37763,36328;25466,05859;2373685,599;1006055,649;1622799,784;27701886;11178443,01;9966553,442;9303001,108;6080427,5;6581125;5564032,5;1222865,667;16588,01172;18749,74414;18525,13086;968496,002;773643,361;1015864,957;16250471;435447,353;453192,49;412717,251;5678606,014;5776648,698;5962184,89;3443002,25;3631738;3558583,25;3770003,25;2915427,75;2977780,5;409431,122;392236,512;385623,965;17656,54297;16106,11523;18673,60938;930021,149;905606,993;684416,684;12071943;5301075,02;4733337,267;5453210,48
2021/12/14 11:00;48025,43;20280,719;23340534;2341004,613;2364585,977;14785540,74;13315664,42;9344238,193;8532964,909;1629095,474;1637378,545;1138096,668;673042,754;40262,16016;37763,36328;25466,05859;2373725,966;1006089,935;1622802,393;27702270;11178587,49;9966695,088;9303098,273;6080513,5;6581215,5;5564114,5;1222878,774;16588,01172;18749,74414;18525,13086;968516,583;773662,882;1015867,152;16250705;435452,341;453197,543;412720,217;5678688,171;5776733,333;5962248,181;3443056;3631794,25;3558637,5;3770082,75;2915499;2977853,25;409440,375;392243,862;385629,49;17656,54297;16106,11523;18673,60938;930060,625;905611,044;684435,082;12072270;5301186,139;4733459,218;5453297,361
2021/12/14 11:15;48025,43;20280,719;23340806;2341023,467;2364604,431;14785673,95;13315785,87;9344325,851;8533040,046;1629113,584;1637400,061;1138107,685;673050,715;40262,16016;37763,36328;25466,05859;2373766,776;1006126,7;1622805,099;27702658;11178732,75;9966839,884;9303196,098;6080599,5;6581305,5;5564196;1222891,755;16588,01172;18749,74414;18525,13086;968537,203;773683,3;1015869,115;16250939;435457,143;453202,587;412723,157;5678770,17;5776818,71;5962310,335;3443109,75;3631850,75;3558691,5;3770162;2915570,25;2977926;409449,71;392251,338;385635,141;17656,54297;16106,11523;18673,60938;930100,185;905613,663;684453,598;12072598;5301298,925;4733582,645;5453383,508
2021/12/14 11:30;48025,43;20280,719;23341076;2341042,8;2364623,251;14785806,12;13315907,97;9344413,544;8533115,146;1629130,273;1637421,826;1138118,443;673058,675;40262,16016;37763,36328;25466,05859;2373807,478;1006162,368;1622807,87;27703046;11178878,14;9966983,189;9303293,863;6080685,5;6581396;5564277,5;1222904,883;16588,01172;18749,74414;18525,13086;968557,097;773704,051;1015871,079;16251175;435462,225;453207,654;412726,125;5678852,784;5776904,689;5962373,722;3443163,5;3631907;3558745,75;3770241,75;2915641,5;2977998,75;409459,03;392259,004;385640,966;17656,54297;16106,11523;18673,60938;930139,409;905615,065;684472,056;12072925;5301411,811;4733704,908;5453468,256
2021/12/14 11:45;48025,43;20280,719;23341350;2341063,32;2364641,354;14785946,47;13316024,16;9344501,156;8533190,159;1629153,642;1637438,721;1138129,361;673066,644;40262,16016;37763,36328;25466,05859;2373848,191;1006184,494;1622810,717;27703418;11179022,73;9967112,138;9303391,084;6080771,5;6581486;5564359,5;1222917,949;16588,01172;18749,74414;18525,13086;968578,006;773725,077;1015873,045;16251413;435467,028;453212,816;412729,117;5678936,467;5776991,212;5962437,178;3443217,25;3631963,25;3558800;3770321,25;2915712,75;2978071,75;409468,067;392266,665;385647,387;17656,54297;16106,11523;18673,60938;930179,793;905617,127;684490,615;12073254;5301523,587;4733828,986;5453554,351
2021/12/14 12:00;48025,43;20280,719;23341616;2341073,224;2364659,299;14786079,26;13316139,8;9344588,78;8533265,234;1629180,11;1637455,293;1138140,29;673074,612;40262,16016;37763,36328;25466,05859;2373889,471;1006216,84;1622813,371;27703802;11179167,99;9967252,729;9303487,6;6080858;6581576,5;5564441;1222930,885;16588,01172;18749,74414;18525,13086;968598,703;773746,875;1015875,01;16251650;435472,029;453217,912;412732,112;5679020,151;5777078,231;5962499,413;3443271;3632019,5;3558854,25;3770401;2915784,25;2978144,5;409477,307;392274,542;385653,996;17656,54297;16106,11523;18673,60938;930220,261;905618,411;684509,25;12073582;5301635,111;4733953,039;5453639,663
2021/12/14 12:15;48025,43;20280,719;23341882;2341082,172;2364677,519;14786209,61;13316258,98;9344676,468;8533340,393;1629205,041;1637474,849;1138151,2;673082,577;40262,16016;37763,36328;25466,05859;2373931,022;1006238,956;1622816,052;27704176;11179314,65;9967381,92;9303584,948;6080944;6581667;5564523;1222943,94;16588,01172;18749,74414;18525,13086;968619,102;773768,629;1015877,015;16251888;435477,087;453222,941;412735,115;5679103,041;5777164,972;5962562,636;3443324,75;3632076;3558908,5;3770480,5;2915855,75;2978217,75;409486,941;392282,756;385660,96;17656,54297;16106,11523;18673,60938;930260,639;905622,475;684528,47;12073915;5301748,288;4734077,302;5453728,598
2021/12/14 12:30;48025,43;20280,719;23342148;2341091,18;2364695,083;14786341,68;13316377,26;9344764,137;8533415,456;1629231,847;1637494,123;1138162,201;673090,537;40262,16016;37763,36328;25466,05859;2373972,684;1006273,254;1622818,719;27704562;11179460,34;9967524,368;9303682,679;6081030;6581757;5564604,5;1222957,021;16588,01172;18749,74414;18525,13086;968639,706;773790,276;1015879,059;16252125;435481,956;453227,998;412738,189;5679185,139;5777251,878;5962626,219;3443378,5;3632132,25;3558962,75;3770559,75;2915927;2978290,5;409496,358;392290,776;385667,738;17656,54297;16106,11523;18673,60938;930302,489;905625,876;684548,518;12074250;5301862,504;4734203,476;5453816,111
2021/12/14 12:45;48025,43;20280,719;23342414;2341100,066;2364712,719;14786471,14;13316495,94;9344851,837;8533490,599;1629256,004;1637513,74;1138173,032;673098,498;40262,16016;37763,36328;25466,05859;2374015,623;1006312,037;1622821,419;27704954;11179606,97;9967670,353;9303780,327;6081115,5;6581847;5564686;1222970,224;16588,01172;18749,74414;18525,13086;968661,156;773812,322;1015881,167;16252362;435487,073;453232,868;412741,33;5679268,191;5777338,972;5962688,884;3443432;3632188,5;3559016,75;3770639;2915998;2978363;409504,949;392298,105;385674,12;17656,54297;16106,11523;18673,60938;930344,011;905628,343;684567,77;12074578;5301974,467;4734327,266;5453902,548
2021/12/14 13:00;48025,43;20280,719;23342684;2341108,509;2364731,866;14786600,1;13316620,35;9344939,407;8533565,624;1629280,649;1637537,501;1138184,038;673106,448;40262,16016;37763,36328;25466,05859;2374058,144;1006350,155;1622824,115;27705342;11179753,96;9967816,079;9303876,975;6081200,5;6581936,5;5564767;1222983,214;16588,01172;18749,74414;18525,13086;968682,472;773834,693;1015883,256;16252600;435491,952;453237,609;412744,454;5679352,226;5777425,722;5962751,944;3443485,75;3632244,75;3559071;3770718,25;2916069;2978435,75;409512,635;392304,613;385679,641;17656,54297;16106,11523;18673,60938;930385,059;905629,309;684586,977;12074902;5302084,656;4734450,864;5453986,491
2021/12/14 13:15;48025,43;20280,719;23342950;2341116,538;2364750,863;14786726,4;13316744,39;9345026,948;8533640,699;1629303,03;1637560,998;1138194,944;673114,414;40262,16016;37763,36328;25466,05859;2374101,689;1006374,383;1622826,93;27705718;11179901,44;9967947,293;9303973,614;6081286,5;6582026;5564848,5;1222996,322;16588,01172;18749,74414;18525,13086;968704,541;773856,965;1015885,419;16252841;435496,97;453242,471;412747,591;5679437,29;5777513,133;5962815,884;3443539,25;3632301;3559125;3770797,25;2916140,25;2978508,25;409519,831;392310,612;385684,641;17656,54297;16106,11523;18673,60938;930426,72;905631,203;684606,391;12075226;5302195,701;4734573,901;5454070,928
2021/12/14 13:30;48025,43;20280,719;23343218;2341124,911;2364768,862;14786853,89;13316866,55;9345114,465;8533715,76;1629325,995;1637583,692;1138205,865;673122,364;40262,16016;37763,36328;25466,05859;2374144,747;1006411,019;1622829,801;27706104;11180047,66;9968090,975;9304070,389;6081371,5;6582116;5564930;1223009,439;16588,01172;18749,74414;18525,13086;968727,558;773879,142;1015887,539;16253081;435502,055;453247,398;412750,748;5679523,217;5777600,205;5962878,668;3443593;3632357,25;3559179,25;3770876,5;2916211,25;2978581;409526,922;392316,546;385689,553;17656,54297;16106,11523;18673,60938;930467,967;905632,529;684625,792;12075550;5302307,001;4734697,086;5454154,875
2021/12/14 13:45;48025,43;20280,719;23343486;2341133,965;2364787,132;14786984,12;13316987,83;9345201,91;8533790,782;1629351,078;1637605,319;1138216,856;673130,32;40262,16016;37763,36328;25466,05859;2374187,896;1006449,663;1622832,516;27706500;11180195,35;9968237,282;9304167,889;6081458;6582206,5;5565012;1223022,393;16588,01172;18749,74414;18525,13086;968750,216;773901,966;1015889,79;16253320;435506,945;453252,325;412753,79;5679607,236;5777688,005;5962941,65;3443646,5;3632413,5;3559233,75;3770956,5;2916282,75;2978654,25;409534,911;392323,273;385694,214;17656,54297;16106,11523;18673,60938;930509,923;905633,825;684645,183;12075878;5302418,439;4734821,127;5454237,973
2021/12/14 14:00;48025,43;20280,719;23343754;2341142,949;2364805,361;14787114,35;13317109,05;9345289,341;8533865,805;1629376,193;1637626,904;1138227,64;673138,272;40262,16016;37763,36328;25466,05859;2374231,065;1006482,872;1622835,212;27706886;11180342,54;9968377,238;9304265,696;6081544;6582296;5565093,5;1223035,535;16588,01172;18749,74414;18525,13086;968772,49;773923,861;1015891,94;16253559;435512,07;453257,307;412756,835;5679691,069;5777774,932;5963005,163;3443700;3632469,75;3559287,75;3771035,75;2916354;2978727;409542,826;392329,921;385698,793;17656,54297;16106,11523;18673,60938;930552,556;905636,038;684665,329;12076205;5302529,84;4734945,862;5454322,337
2021/12/14 14:15;48025,43;20280,719;23344022;2341152,061;2364823,554;14787244,45;13317231,21;9345376,889;8533940,923;1629400,926;1637649,35;1138238,752;673146,225;40262,16016;37763,36328;25466,05859;2374274,332;1006508,805;1622837,938;27707266;11180489,72;9968511,058;9304362,657;6081630;6582386,5;5565175,5;1223048,601;16588,01172;18749,74414;18525,13086;968795,636;773945,768;1015894,068;16253798;435516,986;453262,342;412759,841;5679776,52;5777862,061;5963068,264;3443753,75;3632526,25;3559342,25;3771115,75;2916425,5;2978800,25;409550,931;392336,77;385703,561;17656,54297;16106,11523;18673,60938;930595,22;905638,769;684685,811;12076536;5302643,048;4735071,394;5454407,366
2021/12/14 14:30;48025,43;20280,719;23344290;2341160,958;2364841,541;14787373,92;13317352,22;9345464,5;8534015,85;1629425,246;1637670,991;1138249,611;673154,168;40262,16016;37763,36328;25466,05859;2374317,326;1006547,419;1622840,609;27707656;11180637,31;9968657,21;9304458,912;6081716;6582476,5;5565257;1223061,564;16588,01172;18749,74414;18525,13086;968817,577;773967,781;1015896,026;16254037;435521,943;453267,332;412762,925;5679861,378;5777949,065;5963130,685;3443807,5;3632582,5;3559396,5;3771195,25;2916496,5;2978873,25;409559,167;392343,706;385708,464;17656,54297;16106,11523;18673,60938;930636,856;905641,124;684705,106;12076864;5302755,54;4735195,18;5454492,478
2021/12/14 14:45;48025,43;20280,719;23344558;2341170,262;2364859,582;14787503,97;13317473,7;9345552,044;8534090,917;1629449,93;1637693,121;1138260,486;673162,122;40262,16016;37763,36328;25466,05859;2374360,904;1006586,485;1622843,338;27708048;11180784,27;9968803,957;9304556,324;6081801,5;6582566;5565338;1223074,659;16588,01172;18749,74414;18525,13086;968839,644;773989,713;1015898,004;16254278;435526,917;453272,6;412766,238;5679946,292;5778036,468;5963194,514;3443861,25;3632639;3559450,5;3771274,5;2916567,25;2978945,75;409567,25;392350,565;385713,918;17656,54297;16106,11523;18673,60938;930679,977;905644,435;684724,62;12077194;5302867,519;4735321,007;5454578,503
2021/12/14 15:00;48025,43;20280,719;23344826;2341179,444;2364877,636;14787633,65;13317595,12;9345639,596;8534165,959;1629474,582;1637715,221;1138271,607;673170,075;40262,16016;37763,36328;25466,05859;2374404,184;1006612,359;1622846,095;27708426;11180931,89;9968936,729;9304653,709;6081887;6582656;5565419,5;1223087,766;16588,01172;18749,74414;18525,13086;968866,509;774011,361;1015900,117;16254522;435531,758;453278,248;412769,875;5680035,364;5778123,72;5963258,269;3443914,75;3632695,25;3559504,75;3771354,25;2916638,75;2979018,5;409576,038;392358,043;385720,107;17656,54297;16106,11523;18673,60938;930722,466;905646,299;684743,957;12077523;5302979,274;4735446,141;5454664,092
2021/12/14 15:15;48025,43;20280,719;23345096;2341189,122;2364895,683;14787764,84;13317716,95;9345727,099;8534241,066;1629499,93;1637737,349;1138282,427;673178,021;40262,16016;37763,36328;25466,05859;2374447,445;1006644,848;1622848,95;27708812;11181079,42;9969076,238;9304751,533;6081972,5;6582745,5;5565501;1223100,805;16588,01172;18749,74414;18525,13086;968892,094;774030,372;1015902,252;16254761;435536,711;453283,459;412773,053;5680122,462;5778208,201;5963320,843;3443968,5;3632751,5;3559559;3771434;2916710;2979091,25;409584,613;392365,359;385726,103;17656,54297;16106,11523;18673,60938;930764,72;905647,992;684763,402;12077853;5303091,831;4735572,086;5454748,919
2021/12/14 15:30;48025,43;20280,719;23345362;2341198,854;2364913,409;14787897,07;13317833,87;9345814,683;8534316,162;1629526,163;1637755,258;1138293,549;673185,965;40262,16016;37763,36328;25466,05859;2374491,006;1006680,195;1622851,699;27709198;11181225,96;9969218,898;9304848,299;6082058;6582835;5565582;1223113,807;16588,01172;18749,74414;18525,13086;968914,585;774051,771;1015904,366;16254999;435541,5;453288,514;412776,154;5680206,282;5778294,663;5963384,584;3444022;3632808;3559613,25;3771513,5;2916781,25;2979163,75;409592,704;392372,187;385731,63;17656,54297;16106,11523;18673,60938;930807,465;905649,15;684783,914;12078182;5303205,509;4735696,746;5454833,137
2021/12/14 15:45;48025,43;20280,719;23345626;2341208,787;2364931,348;14788028,16;13317950,85;9345902,281;8534391,264;1629551,403;1637773,016;1138304,435;673193,91;40262,16016;37763,36328;25466,05859;2374534,207;1006704,431;1622854,402;27709574;11181373,23;9969349,751;9304944,298;6082143,5;6582925;5565663,5;1223126,832;16588,01172;18749,74414;18525,13086;968943,766;774071,888;1015906,401;16255244;435546,464;453293,65;412779,234;5680298,02;5778380,003;5963447,793;3444075,75;3632864,25;3559667,25;3771593;2916852,5;2979236,5;409600,381;392378,677;385737,018;17656,54297;16106,11523;18673,60938;930849,262;905652,33;684804,324;12078511;5303317,965;4735821,141;5454918,693
2021/12/14 16:00;48025,43;20280,719;23345898;2341218,968;2364950,511;14788161,66;13318072,66;9345989,843;8534466,332;1629578,424;1637794,213;1138315,467;673201,859;40262,16016;37763,36328;25466,05859;2374577,993;1006743,463;1622857,063;27709962;11181520,28;9969495,753;9305040,062;6082228,5;6583014,5;5565744;1223139,876;16588,01172;18749,74414;18525,13086;968969,499;774095,64;1015908,482;16255488;435551,56;453298,844;412782,321;5680386,564;5778468,775;5963510,025;3444129,25;3632920,5;3559721,5;3771672,5;2916923,5;2979309,25;409608,229;392385,323;385742,617;17656,54297;16106,11523;18673,60938;930891,001;905656,623;684823,74;12078839;5303428,742;4735944,51;5455006,164
2021/12/14 16:15;48025,43;20280,719;23346168;2341228,419;2364969,651;14788292,38;13318195,12;9346077,354;8534541,404;1629603,647;1637816,211;1138326,486;673209,785;40262,16016;37763,36328;25466,05859;2374621,904;1006782,323;1622859,763;27710354;11181667,56;9969642,423;9305136,871;6082314;6583104;5565825,5;1223152,894;16588,01172;18749,74414;18525,13086;968995,385;774118,704;1015910,562;16255733;435556,389;453303,849;412785,365;5680475,116;5778557,001;5963573,463;3444182,75;3632976,75;3559775,5;3771752,25;2916995;2979382;409616,795;392392,645;385748,903;17656,54297;16106,11523;18673,60938;930933,955;905659,76;684843,167;12079171;5303541,13;4736071,174;5455092,757
2021/12/14 16:30;48025,43;20280,719;23346438;2341237,758;2364987,74;14788423,22;13318316,18;9346164,696;8534616,331;1629629,594;1637837,778;1138337,291;673217,732;40262,16016;37763,36328;25466,05859;2374665,097;1006820,907;1622862,41;27710744;11181814,49;9969787,075;9305233,98;6082399;6583193;5565906,5;1223165,873;16588,01172;18749,74414;18525,13086;969024,857;774138,036;1015913,19;16255976;435561,418;453308,963;412788,403;5680565,826;5778641,343;5963636,907;3444236;3633033;3559829,5;3771831,5;2917066;2979454,5;409625,647;392400,238;385755,454;17656,54297;16106,11523;18673,60938;930975,867;905662,383;684862,393;12079502;5303654,02;4736195,64;5455179,376
2021/12/14 16:45;48025,43;20280,719;23346702;2341246,375;2365006,031;14788548,66;13318439,38;9346251,873;8534691,315;1629650,665;1637861,266;1138348,344;673225,677;40262,16016;37763,36328;25466,05859;2374708,417;1006858,583;1622865,136;27711132;11181960,28;9969931,664;9305330,969;6082484;6583282,5;5565987,5;1223178,767;16588,01172;18749,74414;18525,13086;969046,296;774161,089;1015915,137;16256212;435566,422;453314,03;412791,488;5680648,421;5778729,264;5963698,789;3444289,25;3633089,25;3559883,5;3771911;2917137,25;2979527;409634,533;392408,015;385761,968;17656,54297;16106,11523;18673,60938;931017,082;905663,091;684881,512;12079831;5303766,06;4736320,614;5455263,599
2021/12/14 17:00;48025,43;20280,719;23346972;2341256,467;2365025,309;14788678,6;13318562,35;9346338,98;8534766,154;1629674,714;1637883,72;1138359,106;673233,621;40262,16016;37763,36328;25466,05859;2374751,241;1006896,693;1622867,983;27711522;11182106,31;9970076,017;9305428,034;6082569;6583371,5;5566068,5;1223191,665;16588,01172;18749,74414;18525,13086;969068,705;774181,797;1015917,081;16256449;435571,318;453319,117;412794,511;5680732,228;5778814,988;5963761,682;3444342,5;3633145,25;3559937,25;3771990,25;2917208,25;2979599,25;409643,339;392415,767;385768,379;17656,54297;16106,11523;18673,60938;931059,097;905664,976;684901,91;12080161;5303878,523;4736445,423;5455349,117
2021/12/14 17:15;48025,43;20280,719;23347248;2341268,638;2365044,676;14788815,6;13318682,98;9346426,025;8534840,875;1629703,737;1637903,869;1138370,074;673241,56;40262,16016;37763,36328;25466,05859;2374794,053;1006935,134;1622870,811;27711908;11182252,12;9970220,985;9305523,951;6082654;6583460;5566149;1223204,527;16588,01172;18749,74414;18525,13086;969091,162;774203,316;1015919,044;16256687;435576,301;453324,141;412797,561;5680817,142;5778901,188;5963824,128;3444395,75;3633201,25;3559991;3772069,5;2917279;2979671,25;409652,084;392423,434;385774,749;17656,54297;16106,11523;18673,60938;931100,626;905667,146;684922,208;12080489;5303991,617;4736570,194;5455434,467
2021/12/14 17:30;48025,43;20280,719;23347516;2341279,806;2365062,98;14788949,79;13318801,09;9346512,858;8534915,435;1629731,568;1637922,867;1138380,912;673249,502;40262,16016;37763,36328;25466,05859;2374834,885;1006958,486;1622873,489;27712276;11182395,19;9970350,079;9305618,994;6082738,5;6583548,5;5566229,5;1223217,392;16588,01172;18749,74414;18525,13086;969113,392;774224,637;1015921,031;16256924;435581,28;453329,182;412800,588;5680901,582;5778987,171;5963885,888;3444448,75;3633257,25;3560044,5;3772148,5;2917350;2979743,5;409660,443;392430,745;385780,739;17656,54297;16106,11523;18673,60938;931141,908;905668,309;684941,347;12080816;5304103,684;4736693,791;5455518,719
2021/12/14 17:45;48025,43;20280,719;23347782;2341288,924;2365080,833;14789079,79;13318920,75;9346599,653;8534990,019;1629757,005;1637943,914;1138391,656;673257,445;40262,16016;37763,36328;25466,05859;2374875,09;1006987,514;1622876,171;27712652;11182538,54;9970484,361;9305715,039;6082823;6583637,5;5566310,5;1223230,284;16588,01172;18749,74414;18525,13086;969135,081;774246;1015923,051;16257160;435586,175;453334,313;412803,651;5680984,403;5779073,189;5963948,93;3444501,5;3633313;3560098,25;3772227,75;2917421;2979815,75;409668,883;392438,036;385786,911;17656,54297;16106,11523;18673,60938;931183,181;905672,3;684960,362;12081146;5304214,758;4736817,817;
2021/12/14 18:00;48025,43;20280,719;23348048;2341297,617;2365098,666;14789207,36;13319041,24;9346686,316;8535064,562;1629780,91;1637965,737;1138402,688;673265,386;40262,16016;37763,36328;25466,05859;2374915,263;1007009,543;1622878,808;27713018;11182680,5;9970611,463;9305811,426;6082907;6583725,5;5566390,5;1223243,218;16588,01172;18749,74414;18525,13086;969156,274;774267,269;1015925,094;16257394;435591,187;453339,516;412806,66;5681066,207;5779159,096;5964010,875;3444554,5;3633368,75;3560151,75;3772306,5;2917491,5;2979887,75;409677,348;392445,331;385793,163;17656,54297;16106,11523;18673,60938;931223,756;905676,347;684979,264;12081472;5304325,116;4736940,53;5455692,886
2021/12/14 18:15;48025,43;20280,719;23348316;2341306,509;2365116,633;14789337,71;13319161,92;9346773,513;8535139,326;1629806,784;1637987,342;1138413,53;673273,328;40262,16016;37763,36328;25466,05859;2374955,71;1007043,264;1622881,492;27713396;11182823,66;9970751,297;9305907,982;6082991,5;6583814;5566471;1223256,215;16588,01172;18749,74414;18525,13086;969179,56;774289,847;1015927,414;16257632;435596,054;453344,63;412809,688;5681150,23;5779246,45;5964073,191;3444607,25;3633424,75;3560205,25;3772385,75;2917562,75;2979960;409685,949;392452,754;385799,54;17656,54297;16106,11523;18673,60938;931263,798;905678,573;684998,13;12081799;5304436,806;4737063,809;5455778,475
2021/12/14 18:30;48025,43;20280,719;23348578;2341315,292;2365134,631;14789464,57;13319281,77;9346860,225;8535213,913;1629829,717;1638008,346;1138424,483;673281,277;40262,16016;37763,36328;25466,05859;2374995,343;1007080,279;1622884,094;27713778;11182965,66;9970893,763;9306003,464;6083075,5;6583902,5;5566551,5;1223269,2;16588,01172;18749,74414;18525,13086;969205,877;774306,719;1015929,483;16257869;435601,063;453349,744;412812,716;5681238,501;5779327,764;5964135,975;3444660;3633480,5;3560258,75;3772465;2917633,75;2980032;409694,514;392460,143;385805,864;17656,54297;16106,11523;18673,60938;931303,875;905680,227;685017,688;12082126;5304549,301;4737186,403;5455863,272
