"Time stamp","Value","Events","Comment","User"
"2019/05/26 12:00:00","3 594 193,64","","",""
"2019/05/26 11:30:00","3 594 054,27","","",""
"2019/05/26 11:00:00","3 593 914,75","","",""
"2019/05/26 10:30:00","3 593 775,60","","",""
"2019/05/26 10:00:00","3 593 636,09","","",""
"2019/05/26 09:30:00","3 593 497,18","","",""
"2019/05/26 09:00:00","3 593 357,66","","",""
"2019/05/26 08:30:00","3 593 218,32","","",""
"2019/05/26 08:00:00","3 593 079,05","","",""
"2019/05/26 07:30:00","3 592 939,94","","",""
"2019/05/26 07:00:00","3 592 800,81","","",""
"2019/05/26 06:30:00","3 592 661,85","","",""
"2019/05/26 06:00:00","3 592 522,93","","",""
"2019/05/26 05:30:00","3 592 384,29","","",""
"2019/05/26 05:00:01","3 592 245,41","","",""
"2019/05/26 04:30:00","3 592 106,39","","",""
"2019/05/26 04:00:00","3 591 967,57","","",""
"2019/05/26 03:30:00","3 591 828,62","","",""
"2019/05/26 03:00:00","3 591 689,59","","",""
"2019/05/26 02:30:00","3 591 550,44","","",""
"2019/05/26 02:00:00","3 591 411,72","","",""
"2019/05/26 01:30:00","3 591 272,48","","",""
"2019/05/26 01:00:00","3 591 133,14","","",""
"2019/05/26 00:30:00","3 590 994,18","","",""
"2019/05/26 00:00:00","3 590 854,65","","",""
"2019/05/25 23:30:00","3 590 715,67","","",""
"2019/05/25 23:00:00","3 590 576,09","","",""
"2019/05/25 22:30:00","3 590 436,96","","",""
"2019/05/25 22:00:00","3 590 297,40","","",""
"2019/05/25 21:30:00","3 590 158,06","","",""
"2019/05/25 21:00:00","3 590 018,50","","",""
"2019/05/25 20:30:00","3 589 879,08","","",""
"2019/05/25 20:00:00","3 589 739,51","","",""
"2019/05/25 19:30:00","3 589 599,76","","",""
"2019/05/25 19:00:00","3 589 460,32","","",""
"2019/05/25 18:30:00","3 589 320,80","","",""
"2019/05/25 18:00:00","3 589 181,10","","",""
"2019/05/25 17:30:00","3 589 041,37","","",""
"2019/05/25 17:00:00","3 588 901,52","","",""
"2019/05/25 16:30:00","3 588 761,87","","",""
"2019/05/25 16:00:00","3 588 622,11","","",""
"2019/05/25 15:30:00","3 588 482,67","","",""
"2019/05/25 15:00:00","3 588 343,31","","",""
"2019/05/25 14:30:00","3 588 204,13","","",""
"2019/05/25 14:00:00","3 588 064,48","","",""
"2019/05/25 13:30:00","3 587 925,12","","",""
"2019/05/25 13:00:00","3 587 785,73","","",""
"2019/05/25 12:30:00","3 587 646,53","","",""
"2019/05/25 12:00:00","3 587 506,77","","",""
"2019/05/25 11:30:00","3 587 367,52","","",""
"2019/05/25 11:00:00","3 587 228,03","","",""
"2019/05/25 10:30:00","3 587 088,90","","",""
"2019/05/25 10:00:00","3 586 949,61","","",""
"2019/05/25 09:30:00","3 586 810,44","","",""
"2019/05/25 09:00:00","3 586 671,46","","",""
"2019/05/25 08:30:00","3 586 532,39","","",""
"2019/05/25 08:00:00","3 586 393,06","","",""
"2019/05/25 07:30:00","3 586 254,08","","",""
"2019/05/25 07:00:00","3 586 114,91","","",""
"2019/05/25 06:30:00","3 585 976,11","","",""
"2019/05/25 06:00:00","3 585 836,91","","",""
"2019/05/25 05:30:00","3 585 698,10","","",""
"2019/05/25 05:00:00","3 585 559,52","","",""
"2019/05/25 04:30:00","3 585 421,00","","",""
"2019/05/25 04:00:00","3 585 282,11","","",""
"2019/05/25 03:30:00","3 585 143,06","","",""
"2019/05/25 03:00:00","3 585 004,07","","",""
"2019/05/25 02:30:00","3 584 865,42","","",""
"2019/05/25 02:00:00","3 584 726,64","","",""
"2019/05/25 01:30:00","3 584 587,89","","",""
"2019/05/25 01:00:00","3 584 448,86","","",""
"2019/05/25 00:30:00","3 584 310,36","","",""
"2019/05/25 00:00:00","3 584 171,00","","",""
"2019/05/24 23:30:00","3 584 032,26","","",""
"2019/05/24 23:00:00","3 583 892,95","","",""
"2019/05/24 22:30:00","3 583 753,82","","",""
"2019/05/24 22:00:00","3 583 614,32","","",""
"2019/05/24 21:30:01","3 583 475,04","","",""
"2019/05/24 21:00:00","3 583 335,47","","",""
"2019/05/24 20:30:00","3 583 195,87","","",""
"2019/05/24 20:00:00","3 583 056,41","","",""
"2019/05/24 19:30:00","3 582 917,08","","",""
"2019/05/24 19:00:00","3 582 777,42","","",""
"2019/05/24 18:30:00","3 582 638,41","","",""
"2019/05/24 18:00:00","3 582 498,72","","",""
"2019/05/24 17:30:00","3 582 359,29","","",""
"2019/05/24 17:00:00","3 582 219,83","","",""
"2019/05/24 16:30:00","3 582 080,50","","",""
"2019/05/24 16:00:00","3 581 941,07","","",""
"2019/05/24 15:30:00","3 581 801,72","","",""
"2019/05/24 15:00:00","3 581 661,97","","",""
"2019/05/24 14:30:00","3 581 522,99","","",""
"2019/05/24 14:00:00","3 581 383,72","","",""
"2019/05/24 13:30:00","3 581 244,58","","",""
"2019/05/24 13:00:00","3 581 105,41","","",""
"2019/05/24 12:30:00","3 580 966,05","","",""
"2019/05/24 12:00:00","3 580 826,93","","",""
"2019/05/24 11:30:00","3 580 687,72","","",""
"2019/05/24 11:00:00","3 580 548,43","","",""
"2019/05/24 10:30:00","3 580 409,07","","",""
"2019/05/24 10:00:00","3 580 269,87","","",""
"2019/05/24 09:30:00","3 580 130,41","","",""
"2019/05/24 09:00:00","3 579 991,25","","",""
"2019/05/24 08:30:00","3 579 852,06","","",""
"2019/05/24 08:00:00","3 579 713,15","","",""
"2019/05/24 07:30:00","3 579 574,27","","",""
"2019/05/24 07:00:00","3 579 436,05","","",""
"2019/05/24 06:30:00","3 579 297,34","","",""
"2019/05/24 06:00:00","3 579 159,30","","",""
"2019/05/24 05:30:00","3 579 021,09","","",""
"2019/05/24 05:00:00","3 578 883,07","","",""
"2019/05/24 04:30:00","3 578 745,32","","",""
"2019/05/24 04:00:00","3 578 607,33","","",""
"2019/05/24 03:30:00","3 578 469,30","","",""
"2019/05/24 03:00:00","3 578 331,27","","",""
"2019/05/24 02:30:00","3 578 193,61","","",""
"2019/05/24 02:00:00","3 578 055,63","","",""
"2019/05/24 01:30:00","3 577 917,71","","",""
"2019/05/24 01:00:00","3 577 779,54","","",""
"2019/05/24 00:30:00","3 577 641,37","","",""
"2019/05/24 00:00:00","3 577 503,20","","",""
"2019/05/23 23:30:00","3 577 364,47","","",""
"2019/05/23 23:00:00","3 577 225,92","","",""
"2019/05/23 22:30:00","3 577 087,33","","",""
"2019/05/23 22:00:00","3 576 948,48","","",""
"2019/05/23 21:30:00","3 576 809,61","","",""
"2019/05/23 21:00:00","3 576 670,88","","",""
"2019/05/23 20:30:00","3 576 532,16","","",""
"2019/05/23 20:00:00","3 576 392,84","","",""
"2019/05/23 19:30:00","3 576 254,27","","",""
"2019/05/23 19:00:00","3 576 115,30","","",""
"2019/05/23 18:30:00","3 575 976,50","","",""
"2019/05/23 18:00:00","3 575 837,67","","",""
"2019/05/23 17:30:00","3 575 698,73","","",""
"2019/05/23 17:00:00","3 575 559,69","","",""
"2019/05/23 16:30:00","3 575 420,65","","",""
"2019/05/23 16:00:00","3 575 281,51","","",""
"2019/05/23 15:30:00","3 575 142,05","","",""
"2019/05/23 15:00:00","3 575 002,58","","",""
"2019/05/23 14:30:00","3 574 863,18","","",""
"2019/05/23 14:00:01","3 574 724,25","","",""
"2019/05/23 13:30:00","3 574 585,19","","",""
"2019/05/23 13:00:00","3 574 446,08","","",""
"2019/05/23 12:30:00","3 574 307,44","","",""
"2019/05/23 12:00:00","3 574 168,12","","",""
"2019/05/23 11:30:00","3 574 029,03","","",""
"2019/05/23 11:00:00","3 573 890,04","","",""
"2019/05/23 10:30:00","3 573 750,71","","",""
"2019/05/23 10:00:00","3 573 611,76","","",""
"2019/05/23 09:30:00","3 573 472,76","","",""
"2019/05/23 09:00:00","3 573 333,76","","",""
"2019/05/23 08:30:00","3 573 194,84","","",""
"2019/05/23 08:00:00","3 573 056,03","","",""
"2019/05/23 07:30:00","3 572 917,79","","",""
"2019/05/23 07:00:00","3 572 779,63","","",""
"2019/05/23 06:30:00","3 572 641,23","","",""
"2019/05/23 06:00:00","3 572 503,51","","",""
"2019/05/23 05:30:00","3 572 365,62","","",""
"2019/05/23 05:00:00","3 572 228,02","","",""
"2019/05/23 04:30:00","3 572 090,38","","",""
"2019/05/23 04:00:00","3 571 952,64","","",""
"2019/05/23 03:30:00","3 571 814,78","","",""
"2019/05/23 03:00:00","3 571 676,97","","",""
"2019/05/23 02:30:00","3 571 539,38","","",""
"2019/05/23 02:00:00","3 571 401,72","","",""
"2019/05/23 01:30:00","3 571 263,80","","",""
"2019/05/23 01:00:00","3 571 125,94","","",""
"2019/05/23 00:30:00","3 570 988,02","","",""
"2019/05/23 00:00:00","3 570 850,02","","",""
"2019/05/22 23:30:00","3 570 711,91","","",""
"2019/05/22 23:00:00","3 570 573,56","","",""
"2019/05/22 22:30:00","3 570 435,02","","",""
"2019/05/22 22:00:00","3 570 296,13","","",""
"2019/05/22 21:30:00","3 570 157,60","","",""
"2019/05/22 21:00:00","3 570 018,81","","",""
"2019/05/22 20:30:00","3 569 880,02","","",""
"2019/05/22 20:00:00","3 569 741,24","","",""
"2019/05/22 19:30:00","3 569 602,46","","",""
"2019/05/22 19:00:00","3 569 463,89","","",""
"2019/05/22 18:30:00","3 569 325,06","","",""
"2019/05/22 18:00:00","3 569 186,58","","",""
"2019/05/22 17:30:00","3 569 047,66","","",""
"2019/05/22 17:00:00","3 568 908,97","","",""
"2019/05/22 16:30:00","3 568 769,90","","",""
"2019/05/22 16:00:00","3 568 630,68","","",""
"2019/05/22 15:30:00","3 568 491,47","","",""
"2019/05/22 15:00:00","3 568 352,02","","",""
"2019/05/22 14:30:00","3 568 212,70","","",""
"2019/05/22 14:00:00","3 568 073,68","","",""
"2019/05/22 13:30:00","3 567 934,95","","",""
"2019/05/22 13:00:00","3 567 796,27","","",""
"2019/05/22 12:30:00","3 567 657,34","","",""
"2019/05/22 12:00:00","3 567 518,48","","",""
"2019/05/22 11:30:00","3 567 379,66","","",""
"2019/05/22 11:00:00","3 567 240,85","","",""
"2019/05/22 10:30:00","3 567 101,91","","",""
"2019/05/22 10:00:00","3 566 963,68","","",""
"2019/05/22 09:30:00","3 566 824,84","","",""
"2019/05/22 09:00:00","3 566 686,33","","",""
"2019/05/22 08:30:00","3 566 547,89","","",""
"2019/05/22 08:00:00","3 566 409,53","","",""
"2019/05/22 07:30:00","3 566 271,76","","",""
"2019/05/22 07:00:00","3 566 133,92","","",""
"2019/05/22 06:30:01","3 565 996,51","","",""
"2019/05/22 06:00:00","3 565 858,78","","",""
"2019/05/22 05:30:00","3 565 721,27","","",""
"2019/05/22 05:00:00","3 565 583,93","","",""
"2019/05/22 04:30:00","3 565 446,55","","",""
"2019/05/22 04:00:00","3 565 309,35","","",""
"2019/05/22 03:30:00","3 565 171,82","","",""
"2019/05/22 03:00:00","3 565 034,42","","",""
"2019/05/22 02:30:00","3 564 896,84","","",""
"2019/05/22 02:00:00","3 564 759,63","","",""
"2019/05/22 01:30:00","3 564 622,29","","",""
"2019/05/22 01:00:00","3 564 484,64","","",""
"2019/05/22 00:30:00","3 564 347,06","","",""
"2019/05/22 00:00:00","3 564 209,46","","",""
"2019/05/21 23:30:00","3 564 071,91","","",""
"2019/05/21 23:00:00","3 563 933,80","","",""
"2019/05/21 22:30:00","3 563 795,97","","",""
"2019/05/21 22:00:00","3 563 657,66","","",""
"2019/05/21 21:30:00","3 563 519,37","","",""
"2019/05/21 21:00:00","3 563 381,11","","",""
"2019/05/21 20:30:00","3 563 242,99","","",""
"2019/05/21 20:00:00","3 563 104,47","","",""
"2019/05/21 19:30:00","3 562 966,12","","",""
"2019/05/21 19:00:00","3 562 827,93","","",""
"2019/05/21 18:30:00","3 562 689,91","","",""
"2019/05/21 18:00:00","3 562 551,76","","",""
"2019/05/21 17:30:00","3 562 413,61","","",""
"2019/05/21 17:00:00","3 562 275,71","","",""
"2019/05/21 16:30:00","3 562 137,37","","",""
"2019/05/21 16:00:00","3 561 998,77","","",""
"2019/05/21 15:30:00","3 561 859,77","","",""
"2019/05/21 15:00:00","3 561 720,96","","",""
"2019/05/21 14:30:00","3 561 582,24","","",""
"2019/05/21 14:00:00","3 561 443,73","","",""
"2019/05/21 13:30:00","3 561 304,93","","",""
"2019/05/21 13:00:00","3 561 166,22","","",""
"2019/05/21 12:30:00","3 561 027,77","","",""
"2019/05/21 12:00:00","3 560 891,51","","",""
"2019/05/21 11:30:00","3 560 756,65","","",""
"2019/05/21 11:00:00","3 560 622,05","","",""
"2019/05/21 10:30:00","3 560 487,06","","",""
"2019/05/21 10:00:00","3 560 352,39","","",""
"2019/05/21 09:30:00","3 560 217,38","","",""
"2019/05/21 09:00:00","3 560 082,69","","",""
"2019/05/21 08:30:00","3 559 948,00","","",""
"2019/05/21 08:00:00","3 559 813,60","","",""
"2019/05/21 07:30:00","3 559 679,51","","",""
"2019/05/21 07:00:00","3 559 545,73","","",""
"2019/05/21 06:30:00","3 559 412,25","","",""
"2019/05/21 06:00:00","3 559 278,73","","",""
"2019/05/21 05:30:00","3 559 145,19","","",""
"2019/05/21 05:00:00","3 559 011,87","","",""
"2019/05/21 04:30:00","3 558 878,19","","",""
"2019/05/21 04:00:00","3 558 744,69","","",""
"2019/05/21 03:30:01","3 558 611,47","","",""
"2019/05/21 03:00:00","3 558 477,82","","",""
"2019/05/21 02:30:00","3 558 344,38","","",""
"2019/05/21 02:00:00","3 558 211,00","","",""
"2019/05/21 01:30:00","3 558 077,52","","",""
"2019/05/21 01:00:00","3 557 944,08","","",""
"2019/05/21 00:30:00","3 557 810,39","","",""
"2019/05/21 00:00:00","3 557 676,68","","",""
"2019/05/20 23:30:00","3 557 542,90","","",""
"2019/05/20 23:00:00","3 557 409,04","","",""
"2019/05/20 22:30:00","3 557 274,86","","",""
"2019/05/20 22:00:00","3 557 140,60","","",""
"2019/05/20 21:30:00","3 557 006,39","","",""
"2019/05/20 21:00:00","3 556 871,98","","",""
"2019/05/20 20:30:00","3 556 737,32","","",""
"2019/05/20 20:00:00","3 556 603,00","","",""
"2019/05/20 19:30:00","3 556 468,28","","",""
"2019/05/20 19:00:00","3 556 334,11","","",""
"2019/05/20 18:30:00","3 556 200,00","","",""
"2019/05/20 18:00:00","3 556 065,67","","",""
"2019/05/20 17:30:00","3 555 931,65","","",""
"2019/05/20 17:00:00","3 555 797,30","","",""
"2019/05/20 16:30:00","3 555 664,57","","",""
"2019/05/20 16:00:00","3 555 531,42","","",""
"2019/05/20 15:30:00","3 555 398,13","","",""
"2019/05/20 15:00:00","3 555 264,85","","",""
"2019/05/20 14:30:00","3 555 131,19","","",""
"2019/05/20 14:00:00","3 554 998,02","","",""
"2019/05/20 13:30:00","3 554 864,65","","",""
"2019/05/20 13:00:00","3 554 731,59","","",""
"2019/05/20 12:30:00","3 554 598,45","","",""
"2019/05/20 12:00:00","3 554 465,53","","",""
"2019/05/20 11:30:00","3 554 332,45","","",""
"2019/05/20 11:00:00","3 554 198,98","","",""
"2019/05/20 10:30:00","3 554 065,79","","",""
"2019/05/20 10:00:00","3 553 932,39","","",""
"2019/05/20 09:30:00","3 553 798,99","","",""
"2019/05/20 09:00:00","3 553 665,23","","",""
"2019/05/20 08:30:00","3 553 531,98","","",""
"2019/05/20 08:00:00","3 553 398,67","","",""
"2019/05/20 07:30:00","3 553 265,70","","",""
"2019/05/20 07:00:00","3 553 133,23","","",""
"2019/05/20 06:30:00","3 553 001,00","","",""
"2019/05/20 06:00:00","3 552 868,66","","",""
"2019/05/20 05:30:00","3 552 736,72","","",""
"2019/05/20 05:00:00","3 552 604,57","","",""
"2019/05/20 04:30:00","3 552 472,81","","",""
"2019/05/20 04:00:00","3 552 340,97","","",""
"2019/05/20 03:30:00","3 552 208,60","","",""
"2019/05/20 03:00:00","3 552 076,72","","",""
"2019/05/20 02:30:00","3 551 944,75","","",""
"2019/05/20 02:00:00","3 551 812,41","","",""
"2019/05/20 01:30:00","3 551 680,40","","",""
"2019/05/20 01:00:00","3 551 548,18","","",""
"2019/05/20 00:30:00","3 551 415,79","","",""
"2019/05/20 00:00:00","3 551 283,55","","",""
"2019/05/19 23:30:00","3 551 151,12","","",""
"2019/05/19 23:00:00","3 551 018,75","","",""
"2019/05/19 22:30:00","3 550 886,03","","",""
"2019/05/19 22:00:00","3 550 753,46","","",""
"2019/05/19 21:30:00","3 550 620,57","","",""
"2019/05/19 21:00:00","3 550 487,91","","",""
"2019/05/19 20:30:00","3 550 354,58","","",""
"2019/05/19 20:00:00","3 550 221,68","","",""
"2019/05/19 19:30:00","3 550 088,77","","",""
"2019/05/19 19:00:00","3 549 955,95","","",""
"2019/05/19 18:30:00","3 549 822,99","","",""
"2019/05/19 18:00:01","3 549 690,07","","",""
"2019/05/19 17:30:00","3 549 557,22","","",""
"2019/05/19 17:00:00","3 549 424,57","","",""
"2019/05/19 16:30:00","3 549 291,75","","",""
"2019/05/19 16:00:00","3 549 158,94","","",""
"2019/05/19 15:30:00","3 549 025,99","","",""
"2019/05/19 15:00:00","3 548 893,11","","",""
"2019/05/19 14:30:00","3 548 760,33","","",""
"2019/05/19 14:00:00","3 548 627,60","","",""
"2019/05/19 13:30:00","3 548 494,94","","",""
"2019/05/19 13:00:00","3 548 362,12","","",""
"2019/05/19 12:30:00","3 548 229,50","","",""
"2019/05/19 12:00:00","3 548 096,81","","",""
"2019/05/19 11:30:00","3 547 963,81","","",""
"2019/05/19 11:00:00","3 547 831,23","","",""
"2019/05/19 10:30:00","3 547 698,42","","",""
"2019/05/19 10:00:00","3 547 565,48","","",""
"2019/05/19 09:30:00","3 547 432,31","","",""
"2019/05/19 09:00:00","3 547 299,45","","",""
"2019/05/19 08:30:00","3 547 166,70","","",""
"2019/05/19 08:00:00","3 547 033,57","","",""
"2019/05/19 07:30:00","3 546 901,11","","",""
"2019/05/19 07:00:00","3 546 768,74","","",""
"2019/05/19 06:30:00","3 546 636,26","","",""
"2019/05/19 06:00:00","3 546 503,91","","",""
"2019/05/19 05:30:00","3 546 371,67","","",""
"2019/05/19 05:00:00","3 546 239,67","","",""
"2019/05/19 04:30:00","3 546 107,30","","",""
"2019/05/19 04:00:00","3 545 975,08","","",""
"2019/05/19 03:30:00","3 545 842,38","","",""
"2019/05/19 03:00:00","3 545 710,00","","",""
"2019/05/19 02:30:00","3 545 577,74","","",""
"2019/05/19 02:00:00","3 545 445,21","","",""
"2019/05/19 01:30:00","3 545 312,33","","",""
"2019/05/19 01:00:00","3 545 179,73","","",""
"2019/05/19 00:30:00","3 545 046,92","","",""
"2019/05/19 00:00:00","3 544 913,88","","",""
"2019/05/18 23:30:00","3 544 780,41","","",""
"2019/05/18 23:00:00","3 544 647,24","","",""
"2019/05/18 22:30:00","3 544 513,71","","",""
"2019/05/18 22:00:00","3 544 380,17","","",""
"2019/05/18 21:30:01","3 544 246,76","","",""
"2019/05/18 21:00:00","3 544 112,98","","",""
"2019/05/18 20:30:00","3 543 978,98","","",""
"2019/05/18 20:00:00","3 543 845,51","","",""
"2019/05/18 19:30:00","3 543 711,92","","",""
"2019/05/18 19:00:00","3 543 578,38","","",""
"2019/05/18 18:30:00","3 543 444,77","","",""
"2019/05/18 18:00:00","3 543 311,01","","",""
"2019/05/18 17:30:00","3 543 177,55","","",""
"2019/05/18 17:00:00","3 543 044,19","","",""
"2019/05/18 16:30:00","3 542 910,79","","",""
"2019/05/18 16:00:00","3 542 777,47","","",""
"2019/05/18 15:30:00","3 542 643,88","","",""
"2019/05/18 15:00:01","3 542 510,28","","",""
"2019/05/18 14:30:00","3 542 376,80","","",""
"2019/05/18 14:00:00","3 542 243,51","","",""
"2019/05/18 13:30:00","3 542 110,22","","",""
"2019/05/18 13:00:00","3 541 976,59","","",""
"2019/05/18 12:30:00","3 541 843,30","","",""
"2019/05/18 12:00:00","3 541 709,68","","",""
"2019/05/18 11:30:00","3 541 576,32","","",""
"2019/05/18 11:00:00","3 541 443,09","","",""
"2019/05/18 10:30:00","3 541 309,74","","",""
"2019/05/18 10:00:00","3 541 176,36","","",""
"2019/05/18 09:30:00","3 541 043,25","","",""
"2019/05/18 09:00:00","3 540 909,49","","",""
"2019/05/18 08:30:00","3 540 776,26","","",""
"2019/05/18 08:00:00","3 540 642,97","","",""
"2019/05/18 07:30:00","3 540 509,65","","",""
"2019/05/18 07:00:00","3 540 376,63","","",""
"2019/05/18 06:30:00","3 540 243,46","","",""
"2019/05/18 06:00:00","3 540 110,69","","",""
"2019/05/18 05:30:00","3 539 977,37","","",""
"2019/05/18 05:00:00","3 539 844,45","","",""
"2019/05/18 04:30:00","3 539 711,24","","",""
"2019/05/18 04:00:00","3 539 578,17","","",""
